#{"t_start": 1789385123.577125, "env_id": "Atom-v1"}
r,l,t
114.340988,86,89.642699
158.014852,93,89.913553
152.646033,96,89.976692
135.262564,94,90.038699
140.650515,97,90.102752
103.056299,84,90.158304
130.481657,89,90.217076
119.947279,93,90.502212
139.869624,92,90.563004
145.835436,93,90.624476
166.862177,109,90.696198
159.756905,93,90.757716
117.617554,89,90.912901
143.796192,89,90.971318
152.533718,107,91.041378
146.805849,89,91.099811
119.435834,90,91.159
119.44342,83,91.213543
165.537828,99,91.373986
153.031891,98,91.438071
159.378514,96,91.500929
151.302976,92,91.561419
144.008815,95,91.623676
126.424444,91,91.780077
152.10338,93,91.841053
150.496267,93,91.902198
142.830782,94,91.963754
175.457718,96,92.026832
138.495981,86,92.18039
148.230932,96,92.244079
134.424907,86,92.300947
129.253627,92,92.361471
148.638539,96,92.424558
135.43367,90,92.48371
112.999568,98,92.644563
166.18945,89,92.703545
164.588122,94,92.76567
152.021152,92,92.826224
139.743559,100,92.891705
171.151761,90,93.059716
155.120371,97,93.124989
110.444996,86,93.182395
153.331471,93,93.244069
153.502395,94,93.307166
168.34496,88,93.364776
131.649635,89,93.51912
153.781157,99,93.584812
176.440729,101,93.939375
121.077256,89,93.998289
155.030488,94,94.059914
146.170332,93,94.33843
126.849619,88,94.399908
142.414108,92,94.460184
174.624298,101,94.526196
143.668991,89,94.584998
119.732554,91,94.64447
132.099064,89,94.799682
141.09102,98,94.864436
158.074252,96,94.926597
161.243602,97,94.990218
187.567621,105,95.059694
158.951441,92,95.21703
135.667618,91,95.276687
144.539901,97,95.340233
198.053575,103,95.407653
195.146445,106,95.477038
166.249305,97,95.540345
134.956231,88,95.695715
164.809383,96,95.75795
152.021165,90,95.816818
143.199231,96,95.87947
128.405264,91,95.938556
117.505129,93,96.096774
149.437909,92,96.156942
157.831311,89,96.215925
181.149225,94,96.277418
97.518946,95,96.339772
96.779206,82,96.393662
113.820714,84,96.544642
159.973151,101,96.610847
136.668956,88,96.66918
140.488285,91,96.730889
152.578307,93,96.792458
133.693554,95,96.951656
128.733685,92,97.012812
177.312487,95,97.075865
137.525777,87,97.133638
179.057942,95,97.196952
148.442854,88,97.254817
158.101821,96,97.413446
142.910873,91,97.473251
159.620254,96,97.536739
163.495385,89,97.595625
158.252161,98,97.659777
174.389889,96,97.818703
131.187117,86,97.875109
144.237768,100,97.941318
169.724885,92,98.002138
159.676789,89,98.061122
194.552634,104,98.130205
126.447585,93,98.287574
132.484164,101,98.35407
162.166334,93,98.416027
159.156608,93,98.476985
150.954784,93,98.537792
164.58785,93,98.695651
159.174812,100,98.761509
134.415537,89,98.820805
139.728923,89,98.879884
184.787953,94,98.94206
155.465649,92,99.003176
155.857739,100,99.164586
151.016808,91,99.224589
157.334842,95,99.287813
157.787295,91,99.348229
194.258129,98,99.412718
198.799002,97,99.573857
176.070342,93,99.635853
138.81723,88,99.694103
174.014652,98,99.758495
127.356195,98,99.823605
155.103825,94,99.981025
153.480014,90,100.047966
180.882554,89,100.107765
165.156671,94,100.169475
153.695497,88,100.227823
172.283092,93,100.289025
155.614243,91,100.445655
144.655456,87,100.50304
167.286139,92,100.563589
129.397566,89,100.623163
138.352148,90,100.682131
159.417976,96,100.745111
152.030285,90,100.90096
163.520687,95,100.963938
198.714875,96,101.027182
174.639787,96,101.091232
194.228192,100,101.158253
154.281625,92,101.315292
144.546231,88,101.373236
193.191802,99,101.439132
160.36014,89,101.497653
201.304554,99,101.563383
168.424793,91,101.622808
118.113925,86,101.781155
195.869595,96,101.844603
156.194447,88,101.903059
132.132742,83,101.957675
124.071877,89,102.016356
168.485904,92,102.174558
164.392798,103,102.243192
160.932009,92,102.305017
146.56101,90,102.364858
178.334819,96,102.428488
146.834724,90,102.488158
169.342747,92,102.644303
170.349932,90,102.704435
176.35246,94,102.76636
150.017047,92,102.826578
156.273151,94,102.888892
137.500475,82,103.038555
163.286502,90,103.104367
123.440194,85,103.160454
188.304806,99,103.225908
127.334224,87,103.283389
162.064965,90,103.342762
195.825462,95,103.500997
201.250228,95,103.563489
140.077146,86,103.620064
133.803028,84,103.675832
146.595777,85,103.731904
182.249053,109,103.803092
162.975115,93,103.960402
145.32669,90,104.019995
179.692966,92,104.081119
186.690111,91,104.141002
189.679851,94,104.20379
138.945672,90,104.358592
170.645245,100,104.423897
179.106613,96,104.486955
196.170727,97,104.55046
171.595033,95,104.613255
142.229483,93,104.674194
167.107731,90,104.829479
147.556881,94,104.89151
153.103575,92,104.95186
183.720289,98,105.016215
151.928887,91,105.08105
132.162321,84,105.336045
127.87277,89,105.395074
158.189917,88,105.454959
185.126068,98,105.520764
123.770258,89,105.581008
156.207672,91,105.642075
124.079102,84,105.896641
140.450552,87,105.954427
166.556265,89,106.012426
166.55338,89,106.071974
152.724503,90,106.131186
149.643753,88,106.189505
162.99596,96,106.348792
181.43522,93,106.409904
146.916697,87,106.467577
172.583332,91,106.527785
172.602157,96,106.591443
179.847265,93,106.866552
213.126726,102,106.933749
179.588456,102,107.000501
160.189331,95,107.063032
174.635264,99,107.128698
117.945418,86,107.280194
189.827115,93,107.341926
154.479069,92,107.402112
147.653553,88,107.461385
137.822503,87,107.51895
158.127454,96,107.58241
193.399667,97,107.742375
167.821783,94,107.804634
173.313596,89,107.862797
140.864561,90,107.922187
195.319925,95,107.986117
186.086492,96,108.049125
175.545003,91,108.207306
185.733528,89,108.26665
186.011365,90,108.325931
127.730427,84,108.382348
154.096615,86,108.438987
185.533815,95,108.597664
158.385018,88,108.656014
169.942428,94,108.717831
191.662611,92,108.779045
218.345166,103,108.846804
211.837367,102,108.914225
140.838665,87,109.069502
182.385203,89,109.128393
176.88822,92,109.189077
167.607742,89,109.24869
200.613269,94,109.310718
174.332088,96,109.584554
136.162079,92,109.644964
169.939803,94,109.706244
173.624646,88,109.76403
195.619922,102,109.831069
122.853093,83,109.885834
103.956783,82,110.03749
141.587398,85,110.093683
162.804284,88,110.151683
170.192248,91,110.213419
122.782487,84,110.269875
172.334812,95,110.332871
174.832267,89,110.487098
205.52095,96,110.549661
190.11019,90,110.609064
138.370021,91,110.668665
168.780541,88,110.726409
182.256067,91,110.983113
203.877636,95,111.047378
172.229928,104,111.120008
154.450701,86,111.177864
152.954208,89,111.237925
183.937212,94,111.299824
207.751519,95,111.458405
182.715706,98,111.523068
222.949469,103,111.591908
135.722775,85,111.649295
134.543027,90,111.708998
211.851531,110,111.878199
180.471878,103,111.9466
183.202799,92,112.007872
189.569451,96,112.072526
145.007738,87,112.130351
174.919228,93,112.192111
165.90673,93,112.34933
132.808519,87,112.407429
171.271392,93,112.468143
168.81083,90,112.527773
165.236111,89,112.586722
186.228063,91,112.741748
167.617256,89,112.800219
181.083109,90,112.859672
181.736093,96,112.923767
191.555522,93,112.985487
188.400001,103,113.052751
164.506247,92,113.210479
192.620902,92,113.271345
149.712411,90,113.330622
197.983497,101,113.396758
184.73421,91,113.456737
160.921711,86,113.610032
155.257005,100,113.675919
172.863191,91,113.735858
185.126354,99,113.801045
174.948811,93,113.862664
197.244882,93,113.923824
191.697029,94,114.084901
126.20176,83,114.139518
156.909501,86,114.197432
171.277185,92,114.258222
143.957741,88,114.317579
152.614742,84,114.469329
140.865016,89,114.529472
168.705435,90,114.588955
165.438825,91,114.649451
153.06158,93,114.710723
213.35606,94,114.773316
175.065494,88,114.927993
194.445904,93,114.989711
161.82775,89,115.049198
169.752827,89,115.108393
179.84653,92,115.168667
160.302345,87,115.227645
142.916338,89,115.382928
211.481104,97,115.447981
193.059822,95,115.510414
150.856598,87,115.567849
170.337775,91,115.629042
180.896846,90,115.797423
203.246044,100,115.863902
171.09276,90,115.923475
209.956058,94,115.985106
166.814218,92,116.046478
152.564707,88,116.106201
185.435648,91,116.262517
206.454382,97,116.326883
148.069591,87,116.384428
174.151293,91,116.445223
172.378133,89,116.504713
181.784859,91,116.565207
182.13931,90,116.721946
167.351051,102,116.789084
164.025239,89,116.84877
161.952177,90,116.908307
192.015054,93,116.969589
163.636305,92,117.127232
207.613101,97,117.193184
186.913165,102,117.262262
202.879454,92,117.323738
201.941046,99,117.390425
175.093476,88,117.544707
185.596477,98,117.609656
202.892655,104,117.679183
191.744288,93,117.740896
169.45157,90,117.8004
194.392891,118,117.973258
227.437166,99,118.040536
190.288413,97,118.104672
187.957267,95,118.168062
179.135573,91,118.229196
178.757321,91,118.289376
218.810691,98,118.449627
123.860786,87,118.507665
185.124977,99,118.573734
219.135168,115,118.650605
197.576109,97,118.715026
163.821596,88,118.868615
189.514688,92,118.929644
185.71497,103,118.997691
147.213334,92,119.058305
176.792423,90,119.119245
169.760398,91,119.178909
223.002433,101,119.341759
230.87025,115,119.418207
172.886404,96,119.481582
164.885356,91,119.541864
120.646071,87,119.599038
193.338951,106,119.766244
213.764905,101,119.832718
183.175487,91,119.893627
172.890095,90,119.953366
225.31747,107,120.023995
198.809273,93,120.184198
198.756227,98,120.250533
183.090938,91,120.310773
203.65807,98,120.375421
205.759622,100,120.441209
202.795507,95,120.59998
165.063715,89,120.659422
202.297493,105,120.729074
195.522521,94,120.7912
160.39867,89,120.849262
198.298726,94,120.911032
208.653858,106,121.077615
204.336894,97,121.142048
167.16129,93,121.204134
185.000657,96,121.267356
180.010945,100,121.3322
147.095533,89,121.486557
174.273999,98,121.551616
195.302989,93,121.612431
195.848648,104,121.680664
204.806439,99,121.744885
201.659283,102,121.907323
224.812226,95,121.969829
200.183049,101,122.035539
173.788237,91,122.096801
195.912459,97,122.15994
182.649182,94,122.221771
210.731443,99,122.381819
207.630617,99,122.446702
201.566663,99,122.51118
165.924147,91,122.571634
186.869258,95,122.633955
192.41768,97,122.794567
228.118949,99,122.862655
166.532924,92,122.923227
184.378481,99,122.988852
220.122773,97,123.05291
195.715541,107,123.322611
210.872663,98,123.389242
