#{"t_start": 1789398634.679438, "env_id": "Atom-v1"}
r,l,t
122.078524,256,264.966871
25.126873,211,265.133873
598.849692,548,265.659397
838.24617,628,266.341777
959.311844,642,266.942785
1051.969217,728,267.61541
-54.984801,181,267.851939
59.968622,282,268.074661
-109.789241,157,268.291855
-14.590819,201,268.451428
64.791552,294,268.776772
845.190613,569,269.316628
22.114974,266,269.526129
370.685462,402,270.015213
1320.22747,785,271.086747
354.602367,358,271.374168
142.235317,329,271.861051
-87.262238,224,272.038938
817.922013,625,272.927375
1472.496176,856,273.817308
2223.685661,1000,275.720216
-179.167138,178,275.86075
-72.773697,190,276.238768
10.996907,238,276.428011
178.0148,348,276.933964
-71.002202,184,277.08286
6.27979,213,277.476367
-107.572211,250,277.678849
1206.542143,773,278.726414
1668.149594,886,279.871764
-117.942355,151,279.996879
66.946981,263,280.208319
1557.395372,877,281.351347
-182.181142,182,281.496095
-40.59364,245,281.895521
-100.76583,189,282.04657
492.182269,449,282.49576
557.026229,575,283.044078
-118.511815,157,283.263837
-283.917674,158,283.389941
295.810929,378,283.780807
144.02589,284,284.005065
12.787853,225,284.275453
-99.338233,162,284.404334
-51.177039,201,284.563471
59.188956,267,284.867535
-217.350562,153,284.989406
-115.811124,165,285.119776
-107.443148,200,285.368492
1126.681246,823,286.114992
1071.967013,758,286.896917
206.643234,303,287.226824
-170.475001,243,287.420036
18.74222,257,287.621637
-96.821579,186,287.873316
1027.101183,739,288.55418
1806.913619,1000,289.537174
623.886102,539,290.057405
1959.402078,1000,291.032537
362.004497,425,291.466832
85.003983,272,291.77233
162.84205,401,292.087919
333.171364,410,292.50357
1543.40048,920,293.411147
1492.329117,869,294.385806
2549.216937,1000,295.356474
636.840632,528,295.864394
2163.50536,1000,296.967685
181.961513,378,297.269182
2372.639401,1000,298.346533
497.309108,679,299.073084
178.219938,352,299.353684
-85.933875,232,299.63082
381.577663,373,300.017929
388.057237,377,300.323284
892.0583,657,301.148677
-304.914787,170,301.283585
256.976859,371,301.672406
293.33744,406,301.993328
-252.460017,133,302.188628
541.572078,591,302.745933
276.944342,354,303.02448
1281.948454,783,303.826648
-164.362203,187,303.973836
-20.090326,251,304.274967
35.200559,289,304.503648
951.380381,701,305.243257
-226.76365,143,305.356982
-200.423665,260,305.652143
-65.703755,204,305.813166
211.432614,311,306.150227
233.753788,414,306.476557
292.006756,377,306.865092
-56.759356,313,307.202986
105.933869,410,307.624732
-293.499798,149,307.744974
-44.997156,250,307.950405
-246.399102,128,308.171288
416.412558,549,308.849429
-229.50358,129,308.963896
47.363212,302,309.227593
-62.398652,210,309.602835
-113.562604,255,309.802104
-21.727164,247,310.087381
46.710322,237,310.277329
-99.278749,265,310.606312
-202.807289,161,310.742426
-292.812207,130,310.846842
283.891028,556,311.503902
-248.514299,135,311.67598
-257.205143,170,311.82959
-90.639399,168,311.964094
292.499147,386,312.412777
196.103566,379,312.914465
625.266026,622,313.901826
330.976298,381,314.589686
-85.609161,210,314.877303
155.902661,367,315.5662
-102.935406,213,315.850877
235.765275,532,316.850224
-237.745849,249,317.32616
-182.849976,149,317.52737
613.35691,628,318.54918
107.499529,265,319.056879
231.335978,328,319.669069
-120.408613,220,319.972794
-129.904095,193,320.237391
-79.73813,210,320.776386
-122.350195,191,321.031556
-50.353717,213,321.454975
-202.884528,165,321.681679
-175.85539,291,322.210837
219.486077,416,322.784657
124.007706,426,323.508353
527.524684,570,324.427087
82.966656,359,325.155906
-120.012657,192,325.418225
479.4427,464,326.203262
-61.623982,207,326.647199
573.18293,665,327.693813
-371.11207,100,327.827637
438.090395,407,328.51871
229.355404,371,329.161987
-77.410711,221,329.462277
194.74452,427,330.189477
729.545426,656,331.011205
-233.87065,275,331.392734
-231.700075,115,331.496372
-39.977742,263,331.84813
79.446877,268,332.094914
101.881772,361,332.535156
655.159554,673,333.260896
1328.008438,890,335.024883
-202.404262,156,335.154037
513.147407,496,335.660537
555.214967,573,336.222994
322.753653,353,336.60587
-80.979298,196,336.775883
-60.740767,192,337.027645
161.394728,302,337.276875
92.948517,455,337.742093
108.033069,331,338.11231
-27.850381,211,338.284646
470.715236,597,338.871874
-197.901634,215,339.141991
354.726176,546,339.788428
-162.845336,177,339.932448
252.668135,380,340.443295
-41.906419,220,340.627525
-18.697551,217,341.008443
2139.942223,1000,342.24129
-153.081951,218,342.421492
441.011227,438,342.877531
-189.852399,277,343.195416
-41.854299,252,343.400872
-238.831621,140,343.514162
213.274807,436,343.966466
-4.601634,218,344.351341
-306.099604,126,344.455023
7.861029,361,344.948583
-105.280403,293,345.20719
-99.558046,200,345.574291
-90.453333,204,345.743115
253.128275,318,346.176854
-204.226591,160,346.308669
-14.117652,313,346.56387
189.545261,304,346.996027
110.32127,360,347.493622
653.942097,498,348.114147
368.138292,520,348.741299
42.073826,302,349.000484
-18.584523,215,349.393799
1264.615344,710,350.178427
979.209623,677,350.931906
91.758235,261,351.242752
161.195653,290,351.57465
-140.678627,167,351.713495
378.144558,370,352.112052
-54.756652,233,352.304857
423.079214,399,352.731107
-93.6482,178,352.87624
22.906981,242,353.180918
1122.425049,664,353.825099
6.472813,224,354.010552
1449.721356,859,354.917418
33.374891,307,355.277764
993.213714,719,355.96939
2082.78745,1000,356.978901
1597.775523,872,357.913597
-43.029473,213,358.089473
1102.312795,777,358.917747
108.67614,280,359.148865
-44.495229,194,359.401516
859.992005,639,360.030542
351.570077,387,360.444419
87.885867,297,360.692211
623.677956,472,361.177835
-80.25171,190,361.334051
357.383444,406,361.768413
-105.022696,187,362.016896
11.632514,258,362.229098
659.650226,584,362.800865
1046.132595,757,363.628756
-161.689424,176,363.785694
