#{"t_start": 1789388472.7005193, "env_id": "Atom-v1"}
r,l,t
41.030698,162,218.031506
45.585869,144,218.331427
113.676487,199,218.468766
147.363399,273,218.657381
31.317338,224,219.020666
50.485044,214,219.168516
103.316147,216,219.542418
45.689952,217,219.691267
70.267412,192,220.023587
246.355379,416,220.309042
99.461447,229,220.688569
393.544319,560,221.167187
135.568435,294,221.368935
86.33993,687,222.117936
130.789119,313,222.335565
34.058966,140,222.641095
1.228425,154,222.746345
66.676988,152,222.850394
8.378244,506,223.421824
25.857296,133,223.735425
42.559405,161,223.845104
41.359132,173,223.964103
107.745785,229,224.330234
13.858066,164,224.442797
70.017176,173,224.560605
61.549483,178,224.912355
135.491725,287,225.106754
3.505912,148,225.207786
180.222167,274,225.618425
82.722438,211,225.762266
31.49169,610,226.364385
351.617485,776,226.990505
6.42331,163,227.101543
49.28806,168,227.309099
-29.449002,160,227.418967
4.529185,167,227.53395
70.155218,225,227.778525
26.097472,292,227.978956
90.959052,198,228.205793
67.42728,305,228.41416
18.946844,142,228.60219
98.852676,204,228.741038
2.943559,146,228.8399
-43.063559,286,229.126863
55.492628,173,229.245842
294.039934,736,229.937213
70.330726,194,230.070327
69.809701,162,230.181312
8.657444,294,230.479466
12.827043,155,230.585784
16.633209,156,230.783277
74.237074,295,230.985065
-0.785639,161,231.095937
51.528134,193,231.319008
22.723755,150,231.422264
-2.895506,149,231.524632
129.806178,267,231.799039
28.287209,153,231.904251
13.243273,171,232.11399
61.409497,157,232.22136
-4.99613,168,232.337471
103.512906,230,232.585146
76.505002,183,232.709558
150.070248,369,233.052203
31.80537,165,233.165703
23.501782,163,233.27706
52.240277,178,233.489844
-3.293657,226,233.644645
25.054229,156,233.841995
33.177923,176,233.96289
50.885096,173,234.081809
100.740954,177,234.294844
28.396782,173,234.415907
43.148126,219,234.566893
92.968299,239,234.929546
47.553764,174,235.050455
14.610513,144,235.150619
35.923524,167,235.358275
89.96958,193,235.49233
471.37017,804,236.341562
209.501452,396,236.615003
150.445833,300,236.920077
