#{"t_start": 1783528340.8717277, "env_id": "Atom-v1"}
r,l,t
46.448475,75,331.830501
41.192567,78,331.978272
59.758878,103,332.176541
51.03965,77,332.321096
62.763076,130,332.583722
53.132644,102,333.066111
54.508571,90,333.23827
79.125441,136,333.49878
50.317729,84,333.659131
36.178604,76,333.80643
69.115499,97,334.26871
76.574453,121,334.500365
58.941472,98,334.68646
62.584814,96,334.869811
48.351259,97,335.059969
53.698514,87,335.519382
62.075885,106,335.730724
47.50526,73,335.869154
51.872576,101,336.065378
67.108535,102,336.261122
68.90535,126,336.791397
46.369643,70,336.9281
92.73121,144,337.202672
38.519905,68,337.332634
24.692769,87,337.499985
78.152587,206,338.169434
81.981089,114,338.387655
78.590243,105,338.58725
69.256133,91,338.762926
53.405568,76,338.907837
67.571793,94,339.388327
61.51991,87,339.554775
92.758562,140,339.820397
64.952952,105,340.022677
62.585941,106,340.519573
47.841951,69,340.664012
43.976498,141,340.935467
57.708046,124,341.174662
72.174078,121,341.406118
94.607363,132,341.937871
56.871334,94,342.117693
45.985306,83,342.276659
68.850106,106,342.479395
69.704163,93,342.656604
73.718634,121,343.164313
