#{"t_start": 1782239783.930136, "env_id": "Atom-v1"}
r,l,t
26.153815,88,84.90806
31.349379,103,84.989608
34.836802,112,85.080052
31.83786,133,85.18747
24.271623,77,85.248971
33.129454,97,85.461757
25.345454,90,85.533041
45.324043,161,85.663164
23.820225,72,85.721189
24.545127,92,85.793885
46.529475,149,85.915588
40.48003,122,86.01481
36.057705,108,86.112458
36.771588,113,86.205214
28.25645,88,86.414215
23.64114,72,86.472204
35.415392,100,86.553226
40.91629,124,86.653417
31.026982,99,89.989095
30.342968,125,90.094489
29.948541,86,90.162125
22.017351,76,90.223585
28.570087,93,90.298568
36.14018,109,90.386117
46.939046,149,90.831676
25.591917,89,90.91396
35.094446,96,91.00051
50.447895,151,91.138659
38.163733,129,91.256769
30.888641,107,91.347774
30.582918,96,91.430626
30.344217,102,91.517208
27.547511,80,91.584484
26.040055,92,91.661197
33.202096,107,91.928075
24.480106,75,91.989932
21.314588,70,92.047326
23.363622,71,92.105924
51.028901,154,92.23138
22.162418,73,92.290174
24.598618,86,92.361151
28.813308,99,92.442496
18.366323,68,92.498912
49.641217,145,92.617472
21.996329,85,92.687154
28.383224,88,92.936268
38.588285,118,93.030842
27.694993,92,93.105492
28.050555,76,93.167006
40.698986,115,93.258808
32.265507,101,93.34164
31.690833,104,93.429196
27.456874,95,93.511093
21.457983,67,93.565008
30.045905,93,93.637973
29.152003,72,93.69525
49.002015,150,93.975592
19.018349,67,94.028713
31.951811,104,94.111692
26.153338,90,94.181912
33.331277,98,94.260664
25.984427,87,94.328717
33.404748,118,94.423156
21.623714,84,94.489164
33.12343,114,94.58091
35.80898,125,94.68028
26.463168,85,94.897285
15.650621,80,94.961463
32.24156,113,95.052118
39.825276,134,95.15993
33.980095,150,95.27881
38.542316,125,95.377689
42.802613,131,95.483341
40.236579,138,95.595184
34.791006,98,95.810106
36.361769,113,95.902991
35.914758,119,95.999394
27.710603,97,96.077912
43.000041,133,96.185521
29.641427,90,96.258339
27.557873,111,96.347888
38.851577,129,96.452816
46.322002,156,96.577627
38.118855,119,96.808669
29.80336,104,96.892757
32.224202,111,96.982169
42.015655,176,97.125193
22.48101,101,97.210437
23.190215,78,97.280571
29.541265,84,97.349525
30.922474,91,97.422656
28.614526,81,97.488261
54.889334,262,97.838773
30.349423,102,97.920085
31.263922,115,98.01263
23.407633,73,98.071751
